Mes,Tipo Atención,Motivo,Sexo,Edad,Comuna del solicitante
enero,Virtual,Consulta,F,31,NATALES
enero,Virtual,Sugerencia,F,23,CATEMU
enero,Virtual,Reclamo,F,24,ANTOFAGASTA
enero,Virtual,Reclamo,F,28,PETORCA
enero,Presencial,Consulta,F,25,MAIPU
enero,Presencial,Consulta,F,45,LA GRANJA
enero,Presencial,Consulta,F,57,TALAGANTE
enero,Presencial,Consulta,F,60,PROVIDENCIA
enero,Presencial,Consulta,M,10,SAN JOSE DE MAIPO
enero,Presencial,Consulta,F,36,LAS CONDES
enero,Presencial,Consulta,F,28,PUENTE ALTO
enero,Presencial,Consulta,M,25,MAIPU
enero,Presencial,Consulta,F,74,SANTIAGO
enero,Presencial,Consulta,F,17,PUENTE ALTO
enero,Presencial,Consulta,F,5,PUDAHUEL
enero,Presencial,Consulta,F,46,PUENTE ALTO
enero,Presencial,Consulta,F,58,PUENTE ALTO
enero,Presencial,Consulta,M,65,MELIPILLA
enero,Presencial,Consulta,F,6,MAIPU
enero,Presencial,Consulta,M,51,CERRO NAVIA
enero,Presencial,Consulta,F,39,CALBUCO
enero,Presencial,Consulta,F,17,CALBUCO
enero,Presencial,Consulta,F,64,CONCHALI
enero,Presencial,Consulta,M,63,MAIPU
enero,Presencial,Consulta,M,24,CHILLAN
enero,Presencial,Consulta,F,25,LA FLORIDA
enero,Presencial,Consulta,M,62,CONCHALI
enero,Presencial,Consulta,F,35,CONCEPCION
enero,Presencial,Consulta,M,53,EL MONTE
enero,Presencial,Consulta,M,59,ESTACION CENTRAL
enero,Presencial,Consulta,M,43,SANTIAGO
enero,Presencial,Consulta,F,18,LO BARNECHEA
enero,Presencial,Consulta,F,36,SAN BERNARDO
enero,Presencial,Consulta,M,38,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,32,CORONEL
enero,Presencial,Consulta,M,48,SAN BERNARDO
enero,Presencial,Consulta,M,29,ESTACION CENTRAL
enero,Presencial,Consulta,M,30,PUDAHUEL
enero,Presencial,Consulta,M,38,MACUL
enero,Presencial,Consulta,F,37,LA FLORIDA
enero,Telefónico,Consulta,F,24,PENAFLOR
enero,Presencial,Consulta,F,57,LA FLORIDA
enero,Presencial,Consulta,M,23,LA SERENA
enero,Telefónico,Consulta,F,23,TALAGANTE
enero,Telefónico,Consulta,F,24,MELIPILLA
enero,Presencial,Consulta,M,42,COPIAPO
enero,Presencial,Consulta,F,30,TALCAHUANO
enero,Presencial,Consulta,M,35,LA PINTANA
enero,Presencial,Consulta,M,28,SAN JUAN DE LA COSTA
enero,Presencial,Consulta,F,17,MELIPILLA
enero,Presencial,Consulta,M,21,PENAFLOR
enero,Presencial,Consulta,M,60,TALAGANTE
enero,Presencial,Consulta,F,5,MAIPU
enero,Presencial,Consulta,F,50,HUELPEN
enero,Presencial,Consulta,F,82,CONCEPCION
enero,Presencial,Consulta,F,70,LA PINTANA
enero,Presencial,Consulta,M,50,PUDAHUEL
enero,Telefónico,Consulta,F,31,TALAGANTE
enero,Presencial,Consulta,F,49,LAS CONDES
enero,Presencial,Consulta,M,40,COPIAPO
enero,Presencial,Consulta,M,25,CERRO NAVIA
enero,Presencial,Consulta,M,66,SAN ANTONIO
enero,Presencial,Consulta,M,53,CARTAGENA
enero,Presencial,Consulta,F,45,Seleccione
enero,Presencial,Consulta,M,27,CERRO NAVIA
enero,Presencial,Consulta,F,45,COYHAIQUE
enero,Presencial,Consulta,M,30,PUERTO MONTT
enero,Presencial,Consulta,M,57,MELIPILLA
enero,Presencial,Consulta,M,21,PUERTO MONTT
enero,Presencial,Consulta,M,30,LA PINTANA
enero,Presencial,Consulta,F,23,PUERTO MONTT
enero,Presencial,Consulta,M,69,COYHAIQUE
enero,Presencial,Consulta,M,24,QUILICURA
enero,Presencial,Consulta,M,41,PUENTE ALTO
enero,Presencial,Consulta,F,36,SAN JOSE DE MAIPO
enero,Presencial,Consulta,F,37,CORONEL
enero,Presencial,Consulta,F,41,HUECHURABA
enero,Presencial,Consulta,F,23,PENALOLEN
enero,Presencial,Consulta,M,26,OSORNO
enero,Presencial,Consulta,M,9,OSORNO
enero,Presencial,Consulta,F,43,CONCHALI
enero,Presencial,Consulta,F,42,COLINA
enero,Presencial,Consulta,F,43,CORONEL
enero,Presencial,Consulta,F,44,HUASCO
enero,Presencial,Consulta,F,51,PUNTA ARENAS
enero,Presencial,Consulta,F,43,CORONEL
enero,Presencial,Consulta,F,46,PUENTE ALTO
enero,Presencial,Consulta,F,38,CERRO NAVIA
enero,Presencial,Consulta,M,43,PUENTE ALTO
enero,Presencial,Consulta,M,49,HUASCO
enero,Presencial,Consulta,F,63,HUECHURABA
enero,Presencial,Consulta,F,74,PUNTA ARENAS
enero,Presencial,Consulta,M,35,SAN BERNARDO
enero,Presencial,Consulta,M,32,PUERTO VARAS
enero,Presencial,Consulta,F,27,LAS CONDES
enero,Presencial,Consulta,F,39,PUERTO VARAS
enero,Presencial,Consulta,M,39,TALCAHUANO
enero,Presencial,Consulta,M,67,QUINTA NORMAL
enero,Presencial,Consulta,F,70,CERRILLOS
enero,Presencial,Consulta,F,53,QUILICURA
enero,Presencial,Consulta,F,1,OSORNO
enero,Presencial,Consulta,F,48,CORONEL
enero,Presencial,Consulta,M,30,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,F,2,LA FLORIDA
enero,Presencial,Consulta,M,44,RENCA
enero,Presencial,Consulta,F,41,RECOLETA
enero,Presencial,Consulta,F,57,CURANILAHUE
enero,Presencial,Consulta,F,28,INDEPENDENCIA
enero,Presencial,Consulta,F,33,CURANILAHUE
enero,Presencial,Consulta,M,21,CHILLAN
enero,Telefónico,Consulta,F,36,VITACURA
enero,Presencial,Consulta,M,35,CURANILAHUE
enero,Presencial,Consulta,M,24,SAN RAMON
enero,Presencial,Consulta,M,40,LA REINA
enero,Presencial,Consulta,F,1,LA CISTERNA
enero,Presencial,Consulta,M,47,SAN BERNARDO
enero,Presencial,Consulta,F,13,LA CISTERNA
enero,Presencial,Consulta,F,25,QUILICURA
enero,Presencial,Consulta,M,55,QUILICURA
enero,Presencial,Consulta,F,63,PROVIDENCIA
enero,Presencial,Consulta,F,43,PENALOLEN
enero,Presencial,Consulta,M,64,ESTACION CENTRAL
enero,Presencial,Consulta,M,55,MAIPU
enero,Presencial,Consulta,F,32,PUDAHUEL
enero,Presencial,Consulta,M,33,LAS CONDES
enero,Presencial,Consulta,F,46,ESTACION CENTRAL
enero,Presencial,Consulta,F,42,NUNOA
enero,Presencial,Consulta,F,51,LIMACHE
enero,Presencial,Consulta,F,32,TALCAHUANO
enero,Presencial,Consulta,F,65,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,F,54,BUIN
enero,Presencial,Consulta,F,26,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,45,INDEPENDENCIA
enero,Telefónico,Consulta,F,42,RENCA
enero,Presencial,Consulta,F,17,TALCAHUANO
enero,BUZON,Reclamo,M,36,SAN CLEMENTE
enero,Presencial,Consulta,F,53,CHILE CHICO
enero,Presencial,Consulta,M,40,EL BOSQUE
enero,Presencial,Consulta,M,43,HUELPEN
enero,Presencial,Consulta,F,26,LOS ANGELES
enero,Presencial,Consulta,F,43,HUELPEN
enero,Presencial,Consulta,F,34,CANETE
enero,Presencial,Consulta,M,25,CONCEPCION
enero,Presencial,Consulta,M,41,LOTA
enero,Presencial,Consulta,M,35,CURANILAHUE
enero,Presencial,Consulta,F,33,CURANILAHUE
enero,Telefónico,Consulta,F,31,LA FLORIDA
enero,Presencial,Consulta,M,33,SAN PEDRO DE LA PAZ
enero,Telefónico,Consulta,M,38,PUENTE ALTO
enero,Presencial,Consulta,F,49,LINARES
enero,Presencial,Consulta,F,35,PICHILEMU
enero,Presencial,Consulta,M,28,PENALOLEN
enero,Presencial,Consulta,M,55,CERRO NAVIA
enero,Presencial,Consulta,F,44,EL MONTE
enero,Presencial,Consulta,F,50,PUDAHUEL
enero,BUZON,Acceso,M,No informa edad,PENALOLEN
enero,BUZON,Acceso,F,No informa edad,VALDIVIA
enero,Presencial,Consulta,M,46,PEDRO A. CERDA
enero,Presencial,Consulta,F,21,COPIAPO
enero,Virtual,Consulta,M,33,LA FLORIDA
enero,Presencial,Consulta,F,48,PENAFLOR
enero,Presencial,Consulta,M,28,CAUQUENES
enero,Presencial,Consulta,M,60,TALAGANTE
enero,Presencial,Consulta,F,60,PROVIDENCIA
enero,Presencial,Consulta,F,29,SANTIAGO
enero,Presencial,Consulta,M,30,PROVIDENCIA
enero,Presencial,Consulta,M,7,LA PINTANA
enero,Presencial,Consulta,M,41,PUENTE ALTO
enero,Presencial,Consulta,F,43,PUENTE ALTO
enero,Presencial,Consulta,F,34,PROVIDENCIA
enero,Presencial,Consulta,F,54,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,35,PIRQUE
enero,Presencial,Consulta,M,14,LOTA
enero,Presencial,Consulta,M,71,COQUIMBO
enero,Presencial,Consulta,M,63,PADRE HURTADO
enero,Presencial,Consulta,M,52,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,57,RECOLETA
enero,Presencial,Consulta,M,28,CORONEL
enero,Presencial,Consulta,F,54,EL BOSQUE
enero,Presencial,Consulta,F,13,TOME
enero,Presencial,Consulta,M,43,PUERTO VARAS
enero,Presencial,Consulta,F,44,RECOLETA
enero,Presencial,Consulta,F,34,PUERTO VARAS
enero,Presencial,Consulta,F,46,CERRO NAVIA
enero,Presencial,Consulta,M,3,NUNOA
enero,Presencial,Consulta,F,5,SAN PEDRO
enero,Presencial,Consulta,M,7,MAIPU
enero,Presencial,Consulta,M,24,CONCEPCION
enero,Presencial,Consulta,M,24,SANTIAGO
enero,Presencial,Consulta,F,63,CHIGUAYANTE
enero,Telefónico,Consulta,F,22,LA PINTANA
enero,Presencial,Consulta,F,52,AYSEN
enero,Presencial,Consulta,M,30,MAIPU
enero,Presencial,Consulta,F,29,LO ESPEJO
enero,Presencial,Consulta,F,50,CONCHALI
enero,Presencial,Consulta,F,19,CANETE
enero,Presencial,Consulta,F,46,TALAGANTE
enero,Presencial,Consulta,M,40,LA REINA
enero,Presencial,Consulta,F,12,CANETE
enero,Presencial,Consulta,M,74,MAIPU
enero,Presencial,Consulta,M,50,PUDAHUEL
enero,Presencial,Consulta,F,8,CANETE
enero,Presencial,Consulta,F,25,QUILICURA
enero,Presencial,Consulta,M,51,PUERTO MONTT
enero,Presencial,Consulta,M,33,RECOLETA
enero,Presencial,Consulta,M,24,MELIPILLA
enero,Presencial,Consulta,F,40,MAIPU
enero,Presencial,Consulta,M,47,SAN BERNARDO
enero,Presencial,Consulta,M,40,EL BOSQUE
enero,Presencial,Consulta,F,40,PUERTO MONTT
enero,Presencial,Consulta,F,14,CANETE
enero,Presencial,Consulta,F,28,SANTIAGO
enero,Presencial,Consulta,F,50,PROVIDENCIA
enero,Presencial,Consulta,M,74,QUINTA NORMAL
enero,Telefónico,Consulta,M,37,PENAFLOR
enero,Presencial,Consulta,M,21,BUIN
enero,Presencial,Consulta,M,32,TALCAHUANO
enero,Presencial,Consulta,M,25,PUNTA ARENAS
enero,Presencial,Consulta,M,67,VALDIVIA
enero,Presencial,Consulta,M,51,RECOLETA
enero,Presencial,Consulta,F,52,COLINA
enero,Presencial,Consulta,M,45,RECOLETA
enero,Presencial,Consulta,M,47,PUDAHUEL
enero,Presencial,Consulta,M,42,PUERTO MONTT
enero,Presencial,Consulta,M,28,COLINA
enero,Telefónico,Consulta,M,27,SAN BERNARDO
enero,Presencial,Consulta,F,37,PUENTE ALTO
enero,Presencial,Consulta,F,18,MELIPILLA
enero,Presencial,Consulta,M,22,CONCHALI
enero,Presencial,Consulta,M,49,CHILLAN
enero,Presencial,Consulta,M,38,PUENTE ALTO
enero,Presencial,Consulta,M,73,LA REINA
enero,Presencial,Consulta,M,35,PADRE HURTADO
enero,Presencial,Consulta,M,35,LIMACHE
enero,Presencial,Consulta,F,24,RECOLETA
enero,Telefónico,Consulta,F,23,MELIPILLA
enero,Telefónico,Consulta,M,24,SAN PEDRO
enero,Presencial,Consulta,F,12,PUENTE ALTO
enero,Presencial,Consulta,F,45,TENO
enero,Presencial,Consulta,M,30,EL BOSQUE
enero,Presencial,Consulta,F,49,LAMPA
enero,Presencial,Consulta,F,44,EL MONTE
enero,Telefónico,Consulta,M,26,CURACAVI
enero,Presencial,Consulta,F,5,PADRE HURTADO
enero,Presencial,Consulta,M,30,CHILLAN
enero,Presencial,Consulta,F,6,LAS CONDES
enero,Presencial,Consulta,M,33,INDEPENDENCIA
enero,Telefónico,Consulta,F,No informa edad,PENAFLOR
enero,Presencial,Consulta,M,45,SAN BERNARDO
enero,Presencial,Consulta,F,30,SAN JOSE DE MAIPO
enero,Presencial,Consulta,F,32,RECOLETA
enero,Presencial,Consulta,M,34,RECOLETA
enero,Presencial,Consulta,F,45,ESTACION CENTRAL
enero,Presencial,Consulta,M,82,LAS CONDES
enero,Presencial,Consulta,F,27,LAS CONDES
enero,Presencial,Consulta,F,28,QUILICURA
enero,Presencial,Consulta,F,55,RECOLETA
enero,Presencial,Consulta,F,70,LO BARNECHEA
enero,Presencial,Consulta,M,70,SAN MIGUEL
enero,Telefónico,Consulta,F,40,MARIA PINTO
enero,Presencial,Consulta,F,23,PENALOLEN
enero,Presencial,Consulta,M,39,PROVIDENCIA
enero,Presencial,Consulta,M,44,PAINE
enero,Presencial,Consulta,F,34,LOS ANGELES
enero,Presencial,Consulta,M,22,SAN JOAQUIN
enero,Presencial,Consulta,F,44,SAN JOAQUIN
enero,Presencial,Consulta,F,49,PENAFLOR
enero,Presencial,Consulta,F,41,LO ESPEJO
enero,Presencial,Consulta,F,33,VITACURA
enero,Presencial,Consulta,F,43,COPIAPO
enero,Presencial,Consulta,F,33,PUDAHUEL
enero,Presencial,Consulta,M,47,LO ESPEJO
enero,Presencial,Consulta,F,35,ARAUCO
enero,Presencial,Consulta,M,33,TALCAHUANO
enero,Presencial,Consulta,M,33,LOS ALAMOS
enero,BUZON,Sugerencia,M,71,TOME
enero,BUZON,Felicitación,M,29,LA FLORIDA
enero,Presencial,Consulta,F,58,CORONEL
enero,Presencial,Consulta,F,44,MAIPU
enero,Presencial,Consulta,F,40,CORONEL
enero,BUZON,Felicitación,F,57,PUENTE ALTO
enero,Presencial,Consulta,F,12,CORONEL
enero,BUZON,Felicitación,F,67,EL TABO
enero,Presencial,Consulta,M,62,HUELPEN
enero,Presencial,Consulta,F,28,SAN JOAQUIN
enero,Presencial,Consulta,F,11,PENCO
enero,Virtual,Consulta,M,27,SANTIAGO
enero,Presencial,Consulta,F,54,LA REINA
enero,Presencial,Consulta,F,18,CANETE
enero,Presencial,Consulta,M,45,PUERTO MONTT
enero,BUZON,Reclamo,F,30,LA REINA
enero,Presencial,Consulta,M,4,SAN BERNARDO
enero,BUZON,Felicitación,F,30,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,48,PUDAHUEL
enero,Presencial,Consulta,F,74,PROVIDENCIA
enero,Presencial,Consulta,F,52,TALCAHUANO
enero,Presencial,Consulta,M,49,PUERTO MONTT
enero,Presencial,Consulta,M,41,CHIGUAYANTE
enero,BUZON,Reclamo,M,37,LA FLORIDA
enero,Presencial,Consulta,M,50,TALCAHUANO
enero,Presencial,Consulta,F,5,RECOLETA
enero,BUZON,Sugerencia,M,26,PUENTE ALTO
enero,Presencial,Consulta,M,14,QUINTA NORMAL
enero,BUZON,Felicitación,M,43,PUENTE ALTO
enero,Presencial,Consulta,M,48,LO PRADO
enero,Presencial,Consulta,F,26,SANTIAGO
enero,Presencial,Consulta,F,13,PADRE HURTADO
enero,Presencial,Consulta,M,38,LO BARNECHEA
enero,Presencial,Consulta,F,11,SAN MIGUEL
enero,Presencial,Consulta,M,36,NUNOA
enero,Presencial,Consulta,M,49,SAN JOAQUIN
enero,Presencial,Consulta,F,4,TOME
enero,Presencial,Consulta,F,64,MACUL
enero,Presencial,Consulta,M,4,RECOLETA
enero,Presencial,Consulta,M,41,VITACURA
enero,Presencial,Consulta,F,35,PUENTE ALTO
enero,Presencial,Consulta,M,13,TOME
enero,Presencial,Consulta,M,25,CERRO NAVIA
enero,Presencial,Consulta,M,3,TOME
enero,Presencial,Consulta,F,40,SAN JOAQUIN
enero,Presencial,Consulta,F,64,LA REINA
enero,Presencial,Consulta,F,59,PENCO
enero,Presencial,Consulta,F,26,PROVIDENCIA
enero,Presencial,Consulta,M,39,SAN RAMON
enero,Presencial,Consulta,F,48,COLINA
enero,Presencial,Consulta,F,29,CERRILLOS
enero,Presencial,Consulta,F,7,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,18,LA CISTERNA
enero,Presencial,Consulta,M,49,QUINTA NORMAL
enero,Presencial,Consulta,F,64,VITACURA
enero,Presencial,Consulta,F,17,PUDAHUEL
enero,Presencial,Consulta,M,36,PENAFLOR
enero,Presencial,Consulta,M,11,MAIPU
enero,Presencial,Consulta,F,17,SAN BERNARDO
enero,Presencial,Consulta,M,3,LA FLORIDA
enero,Presencial,Consulta,F,27,RECOLETA
enero,Presencial,Consulta,M,39,PUENTE ALTO
enero,Presencial,Consulta,F,49,LO BARNECHEA
enero,Presencial,Consulta,F,36,CANETE
enero,Presencial,Consulta,F,15,MAIPU
enero,Presencial,Consulta,F,36,LA PINTANA
enero,Presencial,Consulta,F,22,COPIAPO
enero,Presencial,Consulta,M,43,SAN JOSE DE MAIPO
enero,Presencial,Consulta,M,19,OSORNO
enero,Presencial,Consulta,M,58,LA FLORIDA
enero,Presencial,Consulta,M,37,TALCAHUANO
enero,Presencial,Consulta,M,27,EL BOSQUE
enero,Presencial,Consulta,F,47,QUILICURA
enero,Presencial,Consulta,F,22,INDEPENDENCIA
enero,Presencial,Consulta,F,17,TIERRA AMARILLA
enero,Presencial,Consulta,F,68,PUENTE ALTO
enero,Presencial,Consulta,M,59,SAN JOAQUIN
enero,Presencial,Consulta,M,23,COPIAPO
enero,Presencial,Consulta,F,42,NUNOA
enero,Presencial,Consulta,F,21,COPIAPO
enero,Presencial,Consulta,M,54,MELIPILLA
enero,Presencial,Consulta,M,23,LO ESPEJO
enero,Presencial,Consulta,M,54,CONCHALI
enero,Presencial,Consulta,F,4,CURANILAHUE
enero,Presencial,Consulta,M,39,VINA DEL MAR
enero,Presencial,Consulta,F,22,ISLA DE MAIPO
enero,Presencial,Consulta,F,37,NUNOA
enero,Presencial,Consulta,F,57,LOTA
enero,Presencial,Consulta,F,24,PUENTE ALTO
enero,Presencial,Consulta,F,19,HUELPEN
enero,Presencial,Consulta,F,30,MAIPU
enero,Presencial,Consulta,M,24,MAIPU
enero,Presencial,Consulta,M,42,MAIPU
enero,Presencial,Consulta,F,40,VALLENAR
enero,Presencial,Consulta,M,23,CONCEPCION
enero,Presencial,Consulta,F,32,CANETE
enero,Presencial,Consulta,M,50,LO ESPEJO
enero,Presencial,Consulta,M,21,LA GRANJA
enero,Presencial,Consulta,F,44,LA GRANJA
enero,Presencial,Consulta,M,63,OSORNO
enero,Presencial,Consulta,F,29,CURANILAHUE
enero,Presencial,Consulta,M,28,PUERTO MONTT
enero,Telefónico,Consulta,F,47,LA FLORIDA
enero,Presencial,Consulta,M,28,VALLENAR
enero,Presencial,Consulta,M,50,LO ESPEJO
enero,Presencial,Consulta,F,20,OSORNO
enero,Presencial,Consulta,F,43,CONCHALI
enero,Presencial,Consulta,F,15,VALLENAR
enero,Presencial,Consulta,M,32,CORONEL
enero,Presencial,Consulta,M,16,LA PINTANA
enero,Presencial,Consulta,F,34,CERRO NAVIA
enero,Telefónico,Consulta,F,54,LA GRANJA
enero,Virtual,Consulta,M,36,PUDAHUEL
enero,Presencial,Consulta,F,22,TALAGANTE
enero,Presencial,Consulta,M,70,PENALOLEN
enero,Presencial,Consulta,F,82,PUENTE ALTO
enero,Presencial,Consulta,M,25,TALCAHUANO
enero,Presencial,Consulta,M,25,PENALOLEN
enero,Presencial,Consulta,M,34,HUELPEN
enero,Presencial,Consulta,M,18,RENCA
enero,Presencial,Consulta,F,34,PUENTE ALTO
enero,Presencial,Consulta,F,44,QUILICURA
enero,Presencial,Consulta,F,62,SANTIAGO
enero,Presencial,Consulta,F,44,SAN BERNARDO
enero,Presencial,Consulta,M,28,COPIAPO
enero,Telefónico,Consulta,F,35,LA FLORIDA
enero,Presencial,Consulta,F,23,PUENTE ALTO
enero,Presencial,Consulta,F,32,COPIAPO
enero,Presencial,Consulta,F,14,COPIAPO
enero,Presencial,Consulta,M,26,SAN MIGUEL
enero,Presencial,Consulta,M,3,COPIAPO
enero,Presencial,Consulta,F,Menor de 1 año ,COPIAPO
enero,Presencial,Consulta,M,58,COPIAPO
enero,Presencial,Consulta,M,81,VITACURA
enero,Presencial,Consulta,F,29,SANTIAGO
enero,Presencial,Consulta,M,16,NUNOA
enero,Presencial,Consulta,M,53,NUNOA
enero,Presencial,Consulta,M,30,TIRUA
enero,Presencial,Consulta,F,34,LOTA
enero,Presencial,Consulta,M,28,COLINA
enero,Presencial,Consulta,M,50,CORONEL
enero,Presencial,Consulta,M,37,LOTA
enero,Presencial,Consulta,M,79,NUNOA
enero,Presencial,Consulta,F,40,LOTA
enero,Presencial,Consulta,F,47,PUDAHUEL
enero,Presencial,Consulta,M,24,HUELPEN
enero,BUZON,Felicitación,F,10,OSORNO
enero,Presencial,Consulta,F,55,RECOLETA
enero,Presencial,Consulta,M,15,CORONEL
enero,Presencial,Consulta,M,29,HUELPEN
enero,Presencial,Consulta,M,50,LO ESPEJO
enero,Presencial,Consulta,M,21,PUNTA ARENAS
enero,Presencial,Consulta,M,39,MELIPILLA
enero,Presencial,Consulta,M,72,RENCA
enero,Telefónico,Consulta,M,44,RENGO
enero,Presencial,Consulta,F,29,LO ESPEJO
enero,Presencial,Consulta,M,36,CORONEL
enero,Presencial,Consulta,F,49,SAN BERNARDO
enero,Presencial,Consulta,F,41,VALPARAISO
enero,Presencial,Consulta,F,49,PUENTE ALTO
enero,Presencial,Consulta,F,37,LA FLORIDA
enero,Presencial,Consulta,F,47,SAN BERNARDO
enero,Presencial,Consulta,M,21,SAN BERNARDO
enero,Presencial,Consulta,M,41,VALPARAISO
enero,Presencial,Consulta,M,66,LA REINA
enero,Presencial,Consulta,F,46,NUNOA
enero,Presencial,Consulta,M,30,PENALOLEN
enero,Presencial,Consulta,F,64,VALPARAISO
enero,Presencial,Consulta,M,62,PAINE
enero,Presencial,Consulta,F,47,CERRO NAVIA
enero,Presencial,Consulta,F,45,LO BARNECHEA
enero,Presencial,Consulta,M,31,QUILICURA
enero,Presencial,Consulta,M,66,LA REINA
enero,Presencial,Consulta,M,33,RECOLETA
enero,Presencial,Consulta,M,21,LA PINTANA
enero,Presencial,Consulta,F,65,TALCAHUANO
enero,Presencial,Consulta,F,34,PEDRO A. CERDA
enero,Presencial,Consulta,M,65,PUENTE ALTO
enero,Presencial,Consulta,F,52,LA PINTANA
enero,Presencial,Consulta,F,36,RENCA
enero,Presencial,Consulta,M,49,PENALOLEN
enero,Presencial,Consulta,M,50,YUNGAY
enero,Presencial,Consulta,M,59,LO ESPEJO
enero,Presencial,Consulta,F,52,EL BOSQUE
enero,Presencial,Consulta,M,67,INDEPENDENCIA
enero,Presencial,Consulta,F,34,BUIN
enero,Presencial,Consulta,M,28,CAUQUENES
enero,Presencial,Consulta,M,21,EL BOSQUE
enero,Presencial,Consulta,F,7,LO PRADO
enero,Presencial,Consulta,M,56,LO PRADO
enero,Presencial,Consulta,F,27,PUENTE ALTO
enero,Presencial,Consulta,M,17,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,10,RENCA
enero,Presencial,Consulta,F,12,PADRE HURTADO
enero,Presencial,Consulta,M,34,CONCEPCION
enero,Presencial,Consulta,M,70,BUIN
enero,Presencial,Consulta,M,22,PUENTE ALTO
enero,Presencial,Consulta,F,37,LA FLORIDA
enero,Presencial,Consulta,M,69,EL BOSQUE
enero,Presencial,Consulta,M,66,LA REINA
enero,Presencial,Consulta,F,41,QUILICURA
enero,Presencial,Consulta,M,29,LO ESPEJO
enero,Presencial,Consulta,M,59,SANTIAGO
enero,Presencial,Consulta,M,25,PUENTE ALTO
enero,Presencial,Consulta,M,41,CALERA DE TANGO
enero,Presencial,Consulta,M,20,PUDAHUEL
enero,Presencial,Consulta,F,57,TALAGANTE
enero,Presencial,Consulta,F,26,LO PRADO
enero,Presencial,Consulta,M,29,CONCEPCION
enero,Presencial,Consulta,F,54,SANTIAGO
enero,Presencial,Consulta,M,76,PUENTE ALTO
enero,Presencial,Consulta,F,8,RENCA
enero,Presencial,Consulta,M,34,SAN RAMON
enero,Presencial,Consulta,M,40,SAN BERNARDO
enero,Presencial,Consulta,M,22,PUENTE ALTO
enero,Presencial,Consulta,F,47,CERRO NAVIA
enero,Presencial,Consulta,F,26,PUERTO MONTT
enero,Presencial,Consulta,M,39,CONCEPCION
enero,Presencial,Consulta,M,71,FRUTILLAR
enero,Presencial,Consulta,F,55,LO ESPEJO
enero,Presencial,Consulta,M,28,BUIN
enero,Presencial,Consulta,M,47,LAS CONDES
enero,Presencial,Consulta,M,40,CALDERA
enero,Presencial,Consulta,F,57,ANGOL
enero,Presencial,Consulta,F,24,PUENTE ALTO
enero,Presencial,Consulta,F,31,HUELPEN
enero,Presencial,Consulta,F,30,PUERTO MONTT
enero,Presencial,Consulta,M,14,PUENTE ALTO
enero,Presencial,Consulta,M,44,PUENTE ALTO
enero,Presencial,Consulta,F,69,PENALOLEN
enero,Presencial,Consulta,F,59,PEDRO A. CERDA
enero,Presencial,Consulta,M,29,QUILICURA
enero,Telefónico,Consulta,F,21,MELIPILLA
enero,Presencial,Consulta,M,21,PADRE HURTADO
enero,Presencial,Consulta,F,11,OSORNO
enero,Presencial,Consulta,F,34,PENAFLOR
enero,Presencial,Consulta,F,35,COYHAIQUE
enero,Presencial,Consulta,M,24,ESTACION CENTRAL
enero,Presencial,Consulta,F,51,SAN RAMON
enero,Presencial,Consulta,M,49,MAIPU
enero,Presencial,Consulta,F,20,TALCAHUANO
enero,Presencial,Consulta,M,27,MELIPILLA
enero,Presencial,Consulta,M,50,ESTACION CENTRAL
enero,Presencial,Consulta,M,36,CERRO NAVIA
enero,Presencial,Consulta,M,64,SAN MIGUEL
enero,Presencial,Consulta,F,46,OSORNO
enero,Presencial,Consulta,M,52,EL BOSQUE
enero,Presencial,Consulta,F,38,PUENTE ALTO
enero,Presencial,Consulta,F,76,RECOLETA
enero,Presencial,Consulta,M,28,LA FLORIDA
enero,Telefónico,Consulta,F,21,MELIPILLA
enero,Presencial,Consulta,M,54,COLINA
enero,Telefónico,Consulta,F,No informa edad,EL MONTE
enero,Presencial,Consulta,F,22,ESTACION CENTRAL
enero,Presencial,Consulta,M,55,SAN JUAN DE LA COSTA
enero,Presencial,Consulta,F,21,FRUTILLAR
enero,Presencial,Consulta,M,37,LA REINA
enero,Presencial,Consulta,F,6,CONCEPCION
enero,Telefónico,Consulta,F,23,TALAGANTE
enero,Presencial,Consulta,M,28,ESTACION CENTRAL
enero,Presencial,Consulta,F,72,PROVIDENCIA
enero,Presencial,Consulta,M,43,ISLA DE MAIPO
enero,Presencial,Consulta,F,2,CHIGUAYANTE
enero,Presencial,Consulta,F,29,LA CISTERNA
enero,Presencial,Consulta,M,59,SAN JOAQUIN
enero,Presencial,Consulta,M,46,HUECHURABA
enero,Presencial,Consulta,M,58,MAULLIN
enero,Presencial,Consulta,M,41,QUILICURA
enero,Presencial,Consulta,M,22,SANTA JUANA
enero,Presencial,Consulta,F,44,VALLENAR
